p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
2613	1.10491438807492e-44	-0.939969249789307	0.132	0.75	1.40907276545888e-42	2	SAMHD1
2614	3.47882589935697e-44	0.499120596857806	1	0.997	4.39576780842602e-42	2	RPL18A
2615	5.18530951119144e-44	0.691480941511063	1	0.939	6.49247889978543e-42	2	CD52
2616	3.97373358537341e-43	0.429013719673307	0.296	0.02	4.93065159201333e-41	2	PAWR
2617	6.89263668646321e-43	0.588917615389906	0.212	0.001	8.47609688238017e-41	2	DERL3
2618	1.51959494092819e-42	0.825519289178747	0.704	0.263	1.85215762136319e-40	2	ORAI2
2619	8.70669760160521e-41	0.657281994296063	0.598	0.166	1.05190654444657e-38	2	BASP1
2620	2.4137364585429e-40	1.55155499306188	0.212	0.003	2.89081671682708e-38	2	IGHG1
2621	3.43587222104218e-40	0.468072908690516	0.217	0.005	4.07950587072534e-38	2	PCDH9
2622	6.81871132745328e-40	-0.862073030700862	0.063	0.625	8.02684710367641e-38	2	AAK1
2623	4.37484322839122e-39	0.43817236247881	0.995	0.992	5.10633184615528e-37	2	RPS11
2624	1.74684190315402e-38	0.464543962178487	0.19	0.001	2.02178601110423e-36	2	LINC01781
2625	3.51162327926522e-38	0.360229602180219	0.196	0.002	4.03046561877666e-36	2	PLEKHG1
2626	5.38195578171766e-38	0.682804926324186	0.529	0.149	6.12608900674358e-36	2	IFT57
2627	8.87625752317971e-38	0.791575936737094	0.725	0.334	1.00207126939962e-35	2	STX7
2628	1.4496427018553e-37	-0.890694092166197	0.021	0.561	1.62324625468724e-35	2	DOK2
2629	3.39208782984699e-37	0.737303117540453	0.651	0.257	3.7676794903615e-35	2	ITPR1
2630	3.5840774787872e-37	0.488637683396899	0.307	0.034	3.94907992922689e-35	2	RUBCNL
2631	4.5170120312069e-37	0.633622320811633	0.529	0.156	4.93752434173116e-35	2	PLEKHF2
2632	4.85591931004224e-37	-1.44165999290463	0.032	0.557	5.26618713836313e-35	2	CD3E
2633	7.21163709117141e-37	0.558677762163321	0.228	0.01	7.75983419192999e-35	2	PPP1R14A
2634	5.23499225772667e-36	0.400202893302072	0.19	0.003	5.58926731516817e-34	2	ABCB4
2635	2.18575174437038e-35	-0.753916126257321	1	1	2.31571990578563e-33	2	ACTB
2636	2.92938691458978e-35	0.323104474608796	1	0.999	3.07988137211031e-33	2	MT-RNR2
2637	6.59230094382757e-35	-1.15667650729721	0.217	0.679	6.87846673479826e-33	2	CTSD
2638	9.17799662337413e-35	1.73423199229578	0.19	0.005	9.50440206719789e-33	2	IGHG3
2639	9.84447839311983e-35	0.385550612983952	1	0.993	1.01185075304806e-32	2	RPL8
2640	1.34774054239326e-34	0.325809305624356	0.217	0.01	1.37499485113944e-32	2	CNR2
2641	1.59341115069188e-34	-1.38721562525356	0.011	0.519	1.61368027782936e-32	2	CD3D
2642	2.4511250300321e-34	-0.980344893968065	0.201	0.672	2.46418576924322e-32	2	VSIR
2643	3.2587325151463e-34	-1.93908849533144	0.016	0.521	3.2523567341384e-32	2	IL32
2644	4.53795512215875e-34	1.04653516890248	0.556	0.205	4.49649323003543e-32	2	IL4R
2645	5.94895379723133e-34	0.753541094595264	0.799	0.44	5.85249576066193e-32	2	ISG20
2646	1.29969055350768e-33	-0.784925275461076	0.757	0.941	1.2695487938625e-31	2	ZFP36L2
2647	2.16055043920013e-33	0.490943487095717	1	0.97	2.09558177458475e-31	2	RPS5
2648	3.12813011369917e-33	-0.643846802384371	0.032	0.531	3.01284867524326e-31	2	LCP2
2649	4.83671839695179e-33	0.368249944193137	0.164	0.001	4.62611961675118e-31	2	LARGE1
2650	5.84885135006955e-33	1.15242980022585	0.164	0.001	5.55560204444882e-31	2	IGHG2
2651	1.16431308775265e-32	0.41363931431636	0.275	0.03	1.09836192860392e-30	2	FADS3
2652	1.60425336170727e-32	0.374301059521324	0.185	0.006	1.50308718032614e-30	2	CD200
2653	2.20373993606738e-32	-1.07531255461503	0.048	0.53	2.05081825266595e-30	2	ID2
2654	2.43419565027495e-32	-0.540426988421017	0.947	0.999	2.25007897256623e-30	2	ACTG1
2655	2.70421725466483e-32	-0.728616711625822	0.132	0.616	2.48301228323325e-30	2	LEPROTL1
2656	2.84761411239202e-32	-0.703369068051127	0.873	0.979	2.59736352119041e-30	2	SH3BGRL3
2657	4.3220511863793e-32	0.318482276544388	0.212	0.012	3.91629019671067e-30	2	PMEPA1
2658	5.6177853004645e-32	-1.81432016734008	0.037	0.514	5.05710829694755e-30	2	AIF1
2659	7.30240352787017e-32	0.686635676736382	0.593	0.232	6.53090933697116e-30	2	BTK
2660	7.72320182834486e-32	0.748696969831969	0.635	0.285	6.86268766334154e-30	2	SMIM14
2661	7.96106700826115e-32	-0.814276565070382	0.19	0.67	7.0287035836398e-30	2	RGS10
2662	1.05743464192205e-31	-1.45952482791274	0.026	0.498	9.2764632631799e-30	2	CEBPD
2663	1.69826877847366e-31	0.266299508988601	0.169	0.003	1.48039594214669e-29	2	BACE2
2664	2.0252394859135e-31	-1.17339533532488	0.011	0.49	1.75431593959036e-29	2	CD7
2665	2.19247282866352e-31	0.631030679707966	0.704	0.345	1.88730801682392e-29	2	PARP1
2666	2.43265104716454e-31	-1.14590444675641	0.011	0.488	2.08104986786318e-29	2	BCL11B
2667	2.46617563104853e-31	-0.910277126143362	0.212	0.652	2.09670598558219e-29	2	MYO1F
2668	2.97069221295602e-31	0.631663799278881	0.651	0.258	2.51014379441983e-29	2	PPM1K
2669	3.74310069472724e-31	0.383262155065321	0.148	0	3.14351987002917e-29	2	KCNG1
2670	3.82488165138234e-31	0.610483181545627	0.519	0.171	3.19273302936297e-29	2	CIITA
2671	4.13874173537556e-31	-0.799812260227391	0.042	0.521	3.43390903140527e-29	2	TIMP1
2672	6.33700214446624e-31	0.467646536283994	0.312	0.048	5.2263191937565e-29	2	HLA-DOA
2673	9.1659158617204e-31	0.547348256096443	0.413	0.101	7.51441423592113e-29	2	QRSL1
2674	9.46493883603211e-31	0.367857385712273	1	0.995	7.71364512358996e-29	2	RPS23
2675	2.27258021262535e-30	0.461370429736922	0.434	0.109	1.84119101579347e-28	2	TCF3
2676	4.49531705329881e-30	0.270191870956498	0.143	0	3.62070185819207e-28	2	MACROD2
2677	7.33259502140904e-30	-1.81128774643758	0.021	0.477	5.87161809475969e-28	2	IL7R
2678	7.70406318626849e-30	-0.66562984131104	0.206	0.681	6.13341400372693e-28	2	FYN
2679	1.10241956578903e-29	0.307600647048771	1	0.998	8.72622108023693e-28	2	FAU
2680	1.37413227437462e-29	-1.77567234279855	0.053	0.504	1.08148136085495e-27	2	TYROBP
2681	1.89536191464663e-29	0.680519363028718	0.556	0.205	1.48322838922886e-27	2	GAPT
2682	1.99476503976527e-29	0.351336164657317	0.259	0.03	1.55219767755294e-27	2	BTLA
2683	2.0230114162398e-29	-0.370597231775585	1	1	1.56533349639723e-27	2	TPT1
2684	2.36900678881554e-29	-0.456677228394848	0.974	0.998	1.82281175990818e-27	2	HLA-A
2685	2.72870856473662e-29	0.305977924166821	0.206	0.015	2.0879168367843e-27	2	E2F5
2686	2.82898721489377e-29	0.397673734769398	0.265	0.033	2.15268734313436e-27	2	HIP1R
2687	2.90482486865548e-29	-1.02793975456644	0.011	0.463	2.19825016021934e-27	2	CD3G
2688	3.14225874684037e-29	0.619590501520072	0.545	0.197	2.36493605028593e-27	2	ZCCHC7
2689	3.40966709803891e-29	0.544304408883807	0.455	0.127	2.5522470076788e-27	2	FAM3C
2690	5.37759914069321e-29	0.425113196822583	0.138	0	3.9607311745865e-27	2	TNFRSF17
2691	5.37759914069321e-29	0.282575949164249	0.138	0	3.9607311745865e-27	2	SSPN
2692	5.37759914069321e-29	0.281975642165871	0.138	0	3.9607311745865e-27	2	AL161781.2
2693	1.44825259274933e-28	0.308199268224584	0.19	0.011	1.06099909361364e-26	2	CXCR5
2694	1.64354857217129e-28	0.365654755108745	0.185	0.01	1.19770341187911e-26	2	NT5E
2695	2.04578353552719e-28	-0.555716508111654	0.847	0.966	1.4829777176219e-26	2	PTPRC
2696	2.24019629581918e-28	0.312530848569909	0.159	0.005	1.61540437603757e-26	2	AC006230.1
2697	3.20518345927518e-28	-0.835118117532105	0.069	0.524	2.29921832211443e-26	2	JAML
2698	6.1570388486613e-28	-0.621574494009551	0.905	0.979	4.37146413373743e-26	2	JUNB
2699	6.1574387711106e-28	0.548369745037981	0.503	0.182	4.37146413373743e-26	2	GGA2
2700	6.40828535850722e-28	0.302405592097689	0.132	0	4.52622124321641e-26	2	LINC01857
2701	8.52278440336526e-28	0.436520343804112	0.635	0.303	5.98899538711988e-26	2	ODC1
2702	1.68423454455293e-27	0.37138038023838	0.328	0.063	1.17751078081866e-25	2	TSPAN33
2703	2.08233385168366e-27	-0.632470865087847	0.778	0.952	1.44848404743632e-25	2	CALM1
2704	2.52239749777351e-27	-0.991881422899984	0.46	0.772	1.7457779264741e-25	2	MCL1
2705	1.20213174866331e-26	0.467037396185922	0.413	0.109	8.27848028716986e-25	2	BCAS4
2706	1.24911228512567e-26	-0.693669011643029	0.217	0.631	8.55921567315219e-25	2	ARRB2
2707	1.73010525302725e-26	-0.534339701421935	0.926	0.989	1.17382953940612e-24	2	PFN1
2708	1.85135773986704e-26	0.56669157545159	0.354	0.078	1.24993873290141e-24	2	ID3
2709	2.08627992359982e-26	-1.58333478463256	0.048	0.479	1.40167479940197e-24	2	FCER1G
2710	2.40837218745238e-26	-1.06095191274561	0.069	0.48	1.61021893872726e-24	2	LGALS3
2711	2.69426518657624e-26	0.260614269993333	0.169	0.009	1.79266253211181e-24	2	KLF8
2712	2.77713835451559e-26	0.54627139652911	0.471	0.158	1.83891954599727e-24	2	CCDC32
2713	3.5891348999233e-26	-0.700666068794315	0.852	0.938	2.36522272615519e-24	2	FOSB
2714	4.29066152490616e-26	0.352471659874236	1	0.995	2.81406100869203e-24	2	RPS8
2715	4.59454589109271e-26	-0.668230661653007	0.101	0.521	2.99908438663601e-24	2	RNF149
2716	4.79091941197079e-26	0.455458081292511	0.254	0.034	3.112515710428e-24	2	FCRL3
2717	6.47967233303355e-26	-0.76127263875392	0.376	0.74	4.18988389872634e-24	2	FLNA
2718	1.11445145281729e-25	-1.45334408453517	0.106	0.508	7.17258871946383e-24	2	LST1
2719	1.22767495744927e-25	-0.820790609990511	0.005	0.414	7.86454287858086e-24	2	CD2
2720	1.55947847954022e-25	-1.68610087971547	0.164	0.543	9.94384124940161e-24	2	LGALS1
2721	1.82215440744458e-25	0.594420364845787	0.624	0.324	1.15652224210757e-23	2	SYPL1
2722	1.87393502980239e-25	-0.673095273799899	0.852	0.975	1.18393152135176e-23	2	IER2
2723	1.96660136998115e-25	0.260482138570187	0.206	0.02	1.23680368350459e-23	2	SETBP1
2724	3.17374743234135e-25	-0.689831779666664	0.63	0.858	1.98691015389261e-23	2	CD44
2725	3.39654575194725e-25	-0.983588651907999	0.053	0.461	2.11677034577238e-23	2	CD247
2726	3.49502532069702e-25	0.286256383550425	0.138	0.003	2.16833260098919e-23	2	TCL6
2727	8.50129588570142e-25	-0.620948176814781	0.18	0.617	5.25059857550518e-23	2	SORL1
2728	1.06037020997811e-24	0.529779693688054	0.116	0	6.51985665269133e-23	2	IGHA2
2729	1.07751081634861e-24	0.496575084505742	0.455	0.154	6.59580287714194e-23	2	KIAA0040
2730	1.092072460954e-24	-3.79748816914852	0.074	0.468	6.65536017907941e-23	2	S100A9
2731	1.15027884682535e-24	0.30327793364287	1	0.994	6.97920288868967e-23	2	RPL15
2732	1.17412782139296e-24	-0.916576070802558	0.132	0.525	7.0926589842304e-23	2	LCK
2733	1.9880732595111e-24	0.554385206927938	0.767	0.362	1.19570886477058e-22	2	MARCHF1
2734	2.41002177308084e-24	-0.921509888894619	0.243	0.591	1.44318390785402e-22	2	EFHD2
2735	3.34113387297972e-24	0.263842056699241	0.159	0.009	1.99209683257791e-22	2	TREML2
2736	3.71287345493727e-24	-0.561247464967542	0.434	0.794	2.20419853857117e-22	2	GSTK1
2737	3.80633316557075e-24	-0.676061818166462	0.291	0.66	2.24998397808609e-22	2	GLRX
2738	4.28119726973164e-24	0.476761156593431	0.974	0.877	2.51986880324846e-22	2	PNISR
2739	4.32563816329566e-24	-0.781956756448976	0.608	0.83	2.53519210310941e-22	2	LCP1
2740	4.69868487447831e-24	-0.599290303809375	0.079	0.483	2.74216045661821e-22	2	ZYX
2741	5.60593564523588e-24	0.550155205925417	0.873	0.663	3.25782918319974e-22	2	SNX3
2742	6.11264256251481e-24	-0.610045483192598	0.069	0.471	3.53737084090405e-22	2	GLIPR2
2743	9.41087271713507e-24	-0.56879898806912	0.148	0.568	5.42326150347704e-22	2	DGKZ
2744	1.31138530238573e-23	-1.52386603619737	0.196	0.552	7.49448538164262e-22	2	AC020916.1
2745	1.36703182347202e-23	-0.681983020667293	0.079	0.485	7.78021872094219e-22	2	MT2A
2746	1.48306884262019e-23	-0.953567447968552	0.011	0.393	8.40588772403618e-22	2	GZMM
2747	1.73046685148004e-23	0.333734549369963	0.27	0.046	9.76791801042399e-22	2	RRAS2
2748	1.91037200009196e-23	0.524180510594908	0.503	0.201	1.07394096152108e-21	2	TSPAN3
2749	1.99751966460001e-23	-1.10113378242138	0.005	0.386	1.11836741221691e-21	2	CSTA
2750	2.27233056297904e-23	-0.606884769739044	0.254	0.652	1.26707728112997e-21	2	CFLAR
2751	2.64877394108655e-23	-0.884563114654063	0.005	0.386	1.47103078591069e-21	2	CLEC7A
2752	2.84431969729298e-23	-0.718904770223545	0.106	0.504	1.57328575063519e-21	2	CDC42EP3
2753	3.22183615799334e-23	-0.316259514685944	1	0.999	1.77497397616169e-21	2	EIF1
2754	3.40154700181193e-23	-1.33514352863889	0.042	0.419	1.86651421736875e-21	2	FGL2
2755	3.42347851077647e-23	0.331713349046839	1	0.993	1.87109402892557e-21	2	RPL12
2756	4.21064061516975e-23	-0.53811846185174	0.048	0.423	2.29221949378391e-21	2	STING1
2757	4.84630681186836e-23	-1.89411267389307	0.005	0.382	2.61757583215149e-21	2	VCAN
2758	8.5421662835336e-23	-0.59517264995575	0.196	0.595	4.57786989194974e-21	2	IL10RA
2759	9.18790858291297e-23	-1.18140278732769	0.005	0.378	4.90484747722715e-21	2	CPVL
2760	9.50390745022601e-23	-1.30999487688431	0.201	0.532	5.05395047536536e-21	2	TRAC
2761	1.05889545120804e-22	-0.515618130357123	0.201	0.605	5.609295019034e-21	2	ATP1A1
2762	1.07798408761026e-22	-1.22294922877917	0.016	0.389	5.68853442094106e-21	2	SERPINA1
2763	1.13801080628086e-22	0.538916862911279	0.704	0.414	5.98237512782684e-21	2	EZR
2764	1.18827915073296e-22	-1.98723225137912	0.032	0.401	6.22287784906657e-21	2	FCN1
2765	1.35269979419407e-22	0.381979947655147	0.254	0.046	7.05709631266477e-21	2	SH2B2
2766	1.45783100161237e-22	-0.483203196910085	0.069	0.483	7.54838585910043e-21	2	SELPLG
2767	1.59142602504127e-22	-0.422895251492402	1	0.998	8.20925492243201e-21	2	HLA-C
2768	1.78431683100646e-22	0.656863200594013	0.286	0.061	9.1699237736761e-21	2	PLD4
2769	1.85366391713059e-22	-0.595175906632403	0.18	0.578	9.46908499337031e-21	2	CKLF
2770	1.85627891396935e-22	-0.552549034438383	0.169	0.57	9.46908499337031e-21	2	CAPN2
2771	2.9501511648958e-22	-0.539552464685328	0.048	0.425	1.49935173409999e-20	2	RFLNB
2772	4.25570047517286e-22	-0.805818659869017	0.466	0.762	2.13342605268427e-20	2	TSPO
2773	4.25972674426904e-22	0.384322680248295	0.116	0.002	2.13342605268427e-20	2	AL139020.1
2774	4.64333463082432e-22	-3.84011632466051	0.063	0.424	2.31712492283853e-20	2	S100A8
2775	4.67399959071507e-22	-0.53333268594282	0.048	0.44	2.32400708891403e-20	2	CD4
2776	5.43000371201458e-22	0.264484690659027	0.175	0.017	2.69019572394161e-20	2	TCTN1
2777	6.34449960788943e-22	0.268714403390349	0.201	0.025	3.13199975266886e-20	2	AL050309.1
2778	7.89352718335457e-22	0.263585225689624	0.206	0.027	3.88276963915509e-20	2	RAB30
2779	9.98008505736618e-22	-0.85872644709872	0.011	0.371	4.8743160104647e-20	2	TNFAIP2
2780	1.04987108234083e-21	-0.567413898390277	0.143	0.523	5.10949626045238e-20	2	ADGRE5
2781	1.10493326883802e-21	0.454179755228703	0.423	0.142	5.35853729285425e-20	2	SP140
2782	1.38782166762727e-21	-1.66183497544532	0.048	0.425	6.70683081692294e-20	2	CST3
2783	1.43122922986123e-21	0.286628056304096	1	0.993	6.89241964436318e-20	2	RACK1
2784	1.43657103512311e-21	-0.548991511919887	0.021	0.383	6.89403932639393e-20	2	ACTN1
2785	1.66951055439917e-21	0.314695601984738	1	0.993	7.98408641171522e-20	2	RPL18
2786	1.76380391466241e-21	-0.585660636313613	0.201	0.587	8.40583782582883e-20	2	CTSC
2787	1.86045165042549e-21	-2.11786589655644	0.005	0.361	8.83586226941735e-20	2	S100A12
2788	1.88550785709646e-21	-1.25365230069521	0.005	0.363	8.92408924941221e-20	2	TRBC1
2789	2.21336752617133e-21	0.543897378858742	0.889	0.595	1.04399694993006e-19	2	LTB
2790	2.29462567011136e-21	-0.891262568235247	0.116	0.479	1.07863069469091e-19	2	TCF7
2791	2.4176639549501e-21	0.383624372484085	0.344	0.094	1.13260155277305e-19	2	TIFA
2792	2.43326220381884e-21	-0.564260611501693	0.032	0.401	1.13604475705752e-19	2	GBP2
2793	2.66040449279046e-21	-0.566480698994663	0.085	0.45	1.23789699591902e-19	2	SPN
2794	3.03830523268833e-21	-0.478152651749974	0.005	0.359	1.40897568921941e-19	2	GIMAP6
2795	3.3406032840347e-21	0.257270079518107	0.159	0.014	1.54396406144328e-19	2	ICOSLG
2796	3.39815901252588e-21	0.341072454628434	0.995	0.985	1.5653125110207e-19	2	RPL13A
2797	3.51415691251402e-21	-0.511631991559842	0.037	0.397	1.60798947362311e-19	2	TNFRSF1A
2798	3.60336395480525e-21	-3.53124066440683	0.132	0.469	1.64334873342824e-19	2	LYZ
2799	4.0368415242483e-21	-0.482161592514936	0.026	0.383	1.82892823399578e-19	2	UPP1
2800	4.80735606555673e-21	-0.964600516891275	0.011	0.361	2.17087590462009e-19	2	AC020656.1
2801	5.19924360041174e-21	-0.895605067659332	0.042	0.399	2.34016934995003e-19	2	CFD
2802	5.81822720323697e-21	-0.806168999370241	0.317	0.63	2.60749300370832e-19	2	ANXA2
2803	5.89556899939404e-21	-0.620032790106021	0.09	0.443	2.62782109477845e-19	2	THEMIS2
2804	7.03015050546703e-21	0.383196363549616	0.317	0.079	3.11338465954333e-19	2	SLC25A42
2805	8.20004454195855e-21	-0.493451479565642	0.116	0.501	3.6082815807155e-19	2	TSPAN14
2806	8.26563903780685e-21	-0.676943854755523	0.011	0.359	3.62556198941763e-19	2	RAB32
2807	9.40556154828571e-21	-0.571322458607186	0.09	0.457	4.11246981601711e-19	2	AGTRAP
2808	1.0155922415138e-20	-0.635706445167363	0.074	0.449	4.42650377923086e-19	2	PTPRE
2809	1.06749180562759e-20	0.553515472238191	0.328	0.091	4.63803300911948e-19	2	BACH2
2810	1.07417020369558e-20	0.266826764483878	0.19	0.025	4.65237302374188e-19	2	MOB3B
2811	1.1654055365285e-20	-0.578924163851903	0.048	0.402	5.03170233686741e-19	2	SLFN5
2812	1.23672232694333e-20	0.456002213352989	0.349	0.1	5.32293019030954e-19	2	P2RY10
2813	1.37109972712171e-20	-1.17943416296707	0.016	0.361	5.88291481048203e-19	2	CD14
2814	1.42348557249133e-20	-1.16709537963281	0.058	0.41	6.08871639438606e-19	2	KLF4
2815	1.43928367344206e-20	0.293194516682338	0.259	0.053	6.1372303511819e-19	2	TPTEP2
2816	1.70400285941537e-20	-0.6340585158995	0.201	0.583	7.24358993294072e-19	2	PLAAT4
2817	1.92787146172592e-20	-0.531965423388676	0.026	0.379	8.17002265918495e-19	2	GNAQ
2818	2.19504943834923e-20	-1.21975119462677	0.016	0.36	9.27374721300122e-19	2	CTSW
2819	2.28569881081911e-20	-0.573102439693846	0.164	0.547	9.62719563345921e-19	2	RBMS1
2820	2.46407860197718e-20	0.514824526503801	0.519	0.211	1.03468763978755e-18	2	IKZF3
2821	2.47559398818165e-20	-1.66933053598427	0.063	0.402	1.03636340423179e-18	2	MNDA
2822	2.58631003150613e-20	-1.15386488696909	0.101	0.451	1.07943175951315e-18	2	RGS2
2823	4.15294237730747e-20	0.275310361419631	1	0.993	1.72805061518597e-18	2	RPL7A
2824	4.19849874387951e-20	-0.914982800701824	0.026	0.368	1.7417446746823e-18	2	CSF3R
2825	4.3263601743268e-20	0.55899470960321	0.873	0.657	1.78939815858868e-18	2	PRKCB
2826	5.0689696539687e-20	0.669950459760706	0.376	0.131	2.09026703724883e-18	2	CCDC50
2827	5.70439979621929e-20	-0.53686277819919	0.079	0.425	2.33829459503953e-18	2	IL6R
2828	6.56751748252697e-20	-1.05824293736335	0.688	0.825	2.67616622150426e-18	2	SAT1
2829	7.53338926481796e-20	0.296324685877525	1	0.991	3.06068939068843e-18	2	RPL37A
2830	9.58670297628909e-20	-0.558552367395533	0.005	0.339	3.88346059095381e-18	2	AOAH
2831	9.88833261442825e-20	0.590258058148857	0.815	0.511	3.99390044277186e-18	2	POU2F2
2832	1.0600280554686e-19	0.393460220711963	0.354	0.106	4.26893754618979e-18	2	GNB5
2833	1.6997111013141e-19	0.87367630549094	0.36	0.12	6.82510816279857e-18	2	ITM2C
2834	1.71274635744483e-19	-0.641225821821254	0.011	0.338	6.85745801775802e-18	2	PRKCQ-AS1
2835	1.87698453098998e-19	-0.798945142465656	0.032	0.364	7.49324867980433e-18	2	SLC7A7
2836	2.1979919798157e-19	-0.643160857177345	0.005	0.331	8.74940564682127e-18	2	FPR1
2837	2.3836830176437e-19	0.26887372816876	0.185	0.025	9.4340420120709e-18	2	AIM2
2838	2.51129097543356e-19	-0.621744431775704	0.011	0.338	9.91060475777836e-18	2	CLEC12A
2839	2.55733605277728e-19	0.524622370363357	0.593	0.317	1.00634827014004e-17	2	EBLN3P
2840	2.56858210436061e-19	-0.732713896915563	0.159	0.493	1.00789405479654e-17	2	TNFRSF1B
2841	2.80176103629308e-19	-0.64715424807385	0.021	0.349	1.09626860093365e-17	2	IGSF6
2842	3.88553858630585e-19	-0.89778378902103	0.016	0.342	1.51602048014704e-17	2	PLBD1
2843	5.92739849356522e-19	0.510467808564068	0.455	0.178	2.29966364653165e-17	2	ARID5B
2844	6.14079641169573e-19	-0.408363892356623	0.735	0.932	2.37576373534509e-17	2	GMFG
2845	7.0953782490795e-19	-0.577017906197587	0.005	0.324	2.73738500348941e-17	2	LINC00861
2846	7.4037465142878e-19	-1.24158669901348	0.873	0.919	2.84837432238229e-17	2	FOS
2847	7.44471431013187e-19	0.52499872551368	0.783	0.556	2.85615738700407e-17	2	CD81
2848	7.73621038704824e-19	-0.980508084088575	0.074	0.393	2.95974515724487e-17	2	NCF2
2849	9.46148953801505e-19	-0.600833598391863	0.037	0.368	3.60978103620724e-17	2	RXRA
2850	1.01447969349513e-18	-0.585891488974	0.122	0.468	3.85978696643878e-17	2	FBXL5
2851	1.03405077575611e-18	-0.574225892486229	0.005	0.321	3.92341083594737e-17	2	CX3CR1
2852	1.11177623539268e-18	0.250999716995589	0.169	0.021	4.20672914562182e-17	2	KMO
2853	1.16326542786814e-18	0.316708175121644	0.201	0.034	4.38949444877478e-17	2	SLC9A7
2854	1.17931012020731e-18	-1.15679600049099	0.037	0.365	4.43787931300965e-17	2	MS4A6A
2855	1.27825884148641e-18	0.264869526576581	1	0.999	4.79712779939845e-17	2	PTMA
2856	1.47844539282099e-18	-0.699736632630375	0.005	0.319	5.53332293351181e-17	2	C5AR1
2857	1.67135965221025e-18	-0.764291705400524	0.783	0.883	6.2383838725994e-17	2	KLF6
2858	1.86895968795495e-18	-0.736642758042703	0.058	0.383	6.95707615735231e-17	2	TNFSF13B
2859	1.91912273747346e-18	-0.724888706258144	0.026	0.348	7.12454918146145e-17	2	SLC11A1
2860	2.19599800240009e-18	-0.827662929382667	0.005	0.319	8.13050550727323e-17	2	LGALS2
2861	2.25892338261517e-18	-0.739988350009567	0.037	0.359	8.34105945006938e-17	2	KCTD12
2862	2.27093703947885e-18	0.423911063125358	0.381	0.139	8.36299888896851e-17	2	PLCG2
2863	2.32302392249512e-18	-0.696840747164444	0.439	0.696	8.53200226254007e-17	2	AHNAK
2864	2.54537559540854e-18	-0.492280504616909	0.016	0.335	9.32379204137281e-17	2	TBXAS1
2865	2.64031271123592e-18	0.311221729037857	0.995	0.982	9.64589574850193e-17	2	RPL10A
2866	2.7749698033612e-18	-0.436848228662443	0.016	0.33	1.00843427708955e-16	2	PXN
2867	3.63317658980121e-18	0.621674406221854	0.529	0.255	1.3133790333683e-16	2	BIRC3
2868	4.09191689736505e-18	-0.423068062204949	0.058	0.39	1.47533956616253e-16	2	CMTM3
2869	4.45748089136676e-18	0.372925900069357	0.254	0.06	1.60294737119568e-16	2	C16orf74
2870	4.81824339030281e-18	0.477834731619173	0.852	0.669	1.72816839100627e-16	2	PTPN6
2871	7.68180385469088e-18	-0.836491119829452	0.323	0.612	2.72684238377983e-16	2	BRI3
2872	8.31268123270579e-18	-0.466640790039173	0.28	0.644	2.93565534918094e-16	2	NDFIP1
2873	9.23048829719082e-18	3.16468552251378	0.217	0.044	3.2514454045322e-16	2	IGHA1
2874	1.01699786253468e-17	-0.595846655480239	0.011	0.317	3.57324274507402e-16	2	ZAP70
2875	1.04887137032688e-17	0.277024409319535	0.222	0.044	3.67585378715322e-16	2	CLECL1
2876	1.20716538247595e-17	-0.527788251541742	0.032	0.339	4.2198702570663e-16	2	STX11
2877	1.28075098923474e-17	0.574306316515946	0.503	0.257	4.46576794296964e-16	2	ADK
2878	1.30294879787444e-17	-0.522255531269547	0.159	0.495	4.53169540230421e-16	2	ITGAL
2879	1.58413348469887e-17	0.260039016320936	0.185	0.029	5.49578601631173e-16	2	MICAL3
2880	1.74647870571762e-17	-0.449395092625131	0.339	0.694	6.02863438943578e-16	2	ABRACL
2881	1.94729842603312e-17	0.331844538017874	0.323	0.099	6.70503530543853e-16	2	RABEP2
2882	2.1973798603441e-17	-0.661483134415827	0.302	0.596	7.54726005399484e-16	2	VMP1
2883	2.32208332291513e-17	-0.486609880635503	0.016	0.317	7.95573472798759e-16	2	CD33
2884	2.33429550756567e-17	-0.562352100028387	0.339	0.637	7.97773003119157e-16	2	RTN4
2885	2.43364672831995e-17	0.383565670579487	0.339	0.116	8.29668722503731e-16	2	OPN3
2886	2.45866141895182e-17	-0.448025143996223	0.011	0.308	8.3612700551169e-16	2	FOSL2
2887	2.541884520359e-17	-0.564430481994904	0.228	0.566	8.62299889135579e-16	2	CASP1
2888	2.69715611688596e-17	-0.609802054755792	0.27	0.592	9.12725582257257e-16	2	MIDN
2889	2.76585792983823e-17	-0.450068016200359	0.651	0.857	9.33680423227008e-16	2	ENO1
2890	3.43917794040227e-17	-0.532042831735828	0.106	0.436	1.152501162364e-15	2	IL17RA
2891	4.09686991756288e-17	-0.578676154193853	0.026	0.322	1.36956770326683e-15	2	RGCC
2892	4.15901560513884e-17	0.42817392748776	0.376	0.141	1.38697631790744e-15	2	GUCD1
2893	4.54202481794572e-17	-0.461975742839745	0.011	0.304	1.51104608254991e-15	2	PRAM1
2894	4.8398979030528e-17	-0.53781845670786	0.005	0.299	1.60626298358425e-15	2	PLAUR
2895	6.06004107836088e-17	-0.387972457724337	0.815	0.95	2.00636888875636e-15	2	MYL12B
2896	6.98015156649323e-17	0.361282496314475	1	0.972	2.29994324223233e-15	2	RPSA
2897	7.81315413367852e-17	-0.478333876867066	0.048	0.353	2.56827140532588e-15	2	GNS
