p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1856	1.88277787832056e-13	-0.298249387595604	0.211	0.659	4.26707713383667e-12	3	SLFN12
1857	1.89594111116651e-13	-0.314074061181278	0.144	0.694	4.2900403704069e-12	3	LINC00339
1858	1.95020824254046e-13	-0.287918473438721	0.144	0.604	4.40227629358794e-12	3	G6PC3
1859	2.00810691760148e-13	-0.273910590534507	0.167	0.655	4.50067161651188e-12	3	MIR4669
1860	2.12328036934799e-13	-0.308565976135488	0.222	0.722	4.71771565267925e-12	3	ARID5A
1861	2.15201511685115e-13	-0.284442001322096	0.056	0.531	4.76929429092376e-12	3	MCCC2
1862	2.15409854424061e-13	-0.462606032552013	0.078	0.561	4.76929429092376e-12	3	ACTR3-AS1
1863	2.16906066461198e-13	-0.276533388203308	0.056	0.516	4.78936039260307e-12	3	KIAA0319L
1864	2.25597870702962e-13	-0.276084143136365	0.056	0.516	4.94272362692628e-12	3	NCDN
1865	2.2719419711342e-13	-0.331392329477069	0.267	0.763	4.9661669016908e-12	3	DCST1-AS1
1866	2.31448057409842e-13	-0.265542767594626	0.144	0.637	5.04123088221596e-12	3	ITGA5
1867	2.31518710809367e-13	-0.281639510547249	0.078	0.576	5.04123088221596e-12	3	PEAK1
1868	2.31518710809367e-13	-0.284162737313697	0.078	0.576	5.04123088221596e-12	3	HMG20A
1869	2.32741102555178e-13	-0.302551694208577	0.122	0.618	5.0600632795925e-12	3	ISG20L2
1870	2.4158382720488e-13	-0.331554343123006	0.1	0.576	5.23222142057271e-12	3	GRK2
1871	2.52030994188144e-13	-0.305641271923376	0.144	0.694	5.42940742198159e-12	3	LINC01635
1872	2.67084297173966e-13	-0.360802476593662	0.233	0.767	5.72320605609648e-12	3	E2F3
1873	2.67812424436263e-13	-0.256715602018718	0.389	0.947	5.7344676993323e-12	3	ERCC1
1874	3.03523049633771e-13	-0.407618421614953	0.189	0.665	6.3737588768421e-12	3	CD69
1875	3.06861787961616e-13	-0.287314625328594	0.178	0.702	6.43432343098479e-12	3	TRIB1
1876	3.40177032240188e-13	-0.327592095134944	0.089	0.539	7.01085041854805e-12	3	ZNF790
1877	3.40177032240188e-13	-0.328347606730931	0.089	0.539	7.01085041854805e-12	3	ZNF345
1878	3.44979585289148e-13	-0.430624591751027	0.078	0.561	7.09174809061722e-12	3	ACTR3
1879	3.68126494844043e-13	-0.341583467011198	0.067	0.545	7.48603210456202e-12	3	FOXRED1
1880	3.68126494844043e-13	-0.342346165052594	0.067	0.545	7.48603210456202e-12	3	SRPRA
1881	3.73518494619407e-13	-0.462893669159332	0.056	0.476	7.55767550192392e-12	3	NSMAF
1882	3.81412940400145e-13	-0.339267649648068	0.133	0.643	7.67898727162653e-12	3	NFKBIE
1883	3.96160581211837e-13	-0.366527689355499	0.011	0.431	7.92517142923213e-12	3	UCA1
1884	3.97057278825267e-13	-0.358390928294622	0.033	0.478	7.93750027662911e-12	3	TRNT1
1885	4.00261328428459e-13	-0.252504461092351	0.222	0.718	7.9755461740068e-12	3	DHDDS
1886	4.08212179261226e-13	-0.43715282149691	0.044	0.494	8.09192027895485e-12	3	ZNF165
1887	4.10811735961771e-13	-0.303080336687772	0.322	0.902	8.1320614055034e-12	3	YIF1A
1888	4.16731077841186e-13	-0.309817185016611	0.133	0.584	8.21943791403321e-12	3	REX1BD
1889	4.1725835597081e-13	-0.270892117311983	0.089	0.563	8.21943791403321e-12	3	PLA2G4E-AS1
1890	4.1725835597081e-13	-0.272717713826286	0.089	0.563	8.21943791403321e-12	3	EHD4
1891	4.32967364900948e-13	-0.291722182508163	0.089	0.586	8.49342148180951e-12	3	SLC35E4
1892	4.51091074675297e-13	-0.281775747592004	0.267	0.763	8.76994165579234e-12	3	EFNA4
1893	4.52556501684823e-13	-0.258147549398619	0.067	0.51	8.78034057107079e-12	3	CARMIL2
1894	4.66946500807782e-13	-0.518176122475949	0.078	0.52	9.0039881460258e-12	3	ERV3-1
1895	4.75761560760815e-13	-0.29878146716208	0.067	0.518	9.11189614374587e-12	3	POLE4
1896	5.13072155160393e-13	-0.310678426692842	0.067	0.543	9.6888148739995e-12	3	LOC105375744
1897	5.13072155160393e-13	-0.312883845180978	0.067	0.543	9.6888148739995e-12	3	SQLE
1898	5.15786381332642e-13	-0.341523518471816	0.067	0.504	9.73357673092207e-12	3	BMPR1A
1899	5.16708628604939e-13	-0.257390885584406	0.089	0.59	9.7444844436509e-12	3	DCAF1
1900	5.18379917823431e-13	-0.323483768367376	0.089	0.571	9.75002015536734e-12	3	NDUFS2
1901	5.37746466728163e-13	-0.28293631197095	0.111	0.553	1.00421661933714e-11	3	SLC39A3
1902	5.38014279985806e-13	-0.311933327172774	0.078	0.537	1.00421661933714e-11	3	BAZ1A
1903	5.4737473454234e-13	-0.372035070502754	0.178	0.606	1.0187072064885e-11	3	CYBC1
1904	5.72242370677908e-13	-0.277240487201317	0.111	0.569	1.05803166471454e-11	3	LIPE-AS1
1905	5.72242370677908e-13	-0.277472286729072	0.111	0.569	1.05803166471454e-11	3	LOC101930071
1906	5.80628976809287e-13	-0.258016034865689	0.089	0.555	1.0686517845605e-11	3	CRYBG1
1907	6.65587939273193e-13	-0.260460661223138	0.189	0.659	1.20619704206186e-11	3	FNDC11
1908	6.74956421375531e-13	-0.345552632539668	0.078	0.52	1.21890538500163e-11	3	RNF19B
1909	6.91405104164587e-13	-0.264544974952276	0.078	0.522	1.23774372369115e-11	3	CLIP4
1910	6.92974120899227e-13	-0.267786046713988	0.1	0.545	1.23916730513546e-11	3	NEIL2
1911	6.94420474458783e-13	-0.34900372583968	0.044	0.494	1.24018677416434e-11	3	PBLD
1912	6.94420474458783e-13	-0.353770783754418	0.044	0.494	1.24018677416434e-11	3	HNRNPH3
1913	7.12901684010211e-13	-0.324049162607581	0.044	0.482	1.27078765549604e-11	3	APOBEC3B-AS1
1914	7.43058164776653e-13	-0.536950977576861	0.022	0.445	1.31625453506463e-11	3	MIR548AL
1915	7.75657297858782e-13	-0.271167276504926	0.167	0.733	1.36630560861783e-11	3	EMD
1916	7.97885351743419e-13	-0.269632705340353	0.044	0.492	1.39849787317653e-11	3	FOXP4-AS1
1917	7.97885351743419e-13	-0.269846806731673	0.044	0.492	1.39849787317653e-11	3	FOXP4
1918	8.20353800317311e-13	-0.261192587410306	0.122	0.633	1.43344166824581e-11	3	LOC100630923
1919	8.23030840844663e-13	-0.362178337851617	0.211	0.686	1.43562007704798e-11	3	ZNF691
1920	8.36385864306511e-13	-0.359782934604101	0.067	0.537	1.4524892430015e-11	3	FAF2
1921	8.68847999789593e-13	-0.306451536160946	0.078	0.533	1.50333009352347e-11	3	SLC39A8
1922	9.31731726011205e-13	-0.431441189727134	0.044	0.49	1.59362718841083e-11	3	PER3
1923	9.42544674555806e-13	-0.269295383804554	0.044	0.482	1.60823460534365e-11	3	APOBEC3A-B
1924	9.42544674555806e-13	-0.269824765367404	0.044	0.482	1.60823460534365e-11	3	APOBEC3A
1925	9.72330984401154e-13	-0.377577674137673	0.122	0.578	1.64813013026608e-11	3	PNPLA6
1926	9.78441902918362e-13	-0.361080511922068	0.044	0.463	1.6574958076547e-11	3	ATP6V0E1
1927	9.95340593669903e-13	-0.309216636727994	0.067	0.492	1.68310072789809e-11	3	GLE1
1928	1.01351071974283e-12	-0.307954556338468	0.133	0.602	1.70872233137345e-11	3	VGF
1929	1.04034078685509e-12	-0.255281785977127	0.044	0.488	1.74460465956794e-11	3	PPM1M
1930	1.04894561096404e-12	-0.277199845592332	0.122	0.553	1.75695286447095e-11	3	GNAZ
1931	1.08234276149268e-12	-0.25383209941325	0.122	0.624	1.80435079797252e-11	3	LINC01962
1932	1.14383998992364e-12	-0.292506931708019	0.189	0.657	1.8879695973626e-11	3	OPLAH
1933	1.20544891745662e-12	-0.268468190045524	0.067	0.504	1.97354786040743e-11	3	PIGT
1934	1.29232005544731e-12	-0.308113483294894	0.078	0.516	2.07850589826972e-11	3	PRKCD
1935	1.32435319885951e-12	-0.334054080947133	0.078	0.529	2.12640192853751e-11	3	TANK
1936	1.32977044471203e-12	-0.325425912218243	0.078	0.537	2.13268056535203e-11	3	LOC112268124
1937	1.33447928866885e-12	-0.268806405406869	0.211	0.663	2.13781014286073e-11	3	GSE1
1938	1.35505111855869e-12	-0.257584689734254	0.078	0.541	2.16341974128827e-11	3	BROX
1939	1.36289495036503e-12	-0.410612260060957	0.078	0.553	2.17104487113015e-11	3	P4HA1
1940	1.38583307346532e-12	-0.404097868241726	0.044	0.486	2.20510268749762e-11	3	AP1G1
1941	1.40755385058659e-12	-0.41016465947959	0.133	0.547	2.22839076334197e-11	3	RRS1
1942	1.40755385058659e-12	-0.410490075000729	0.133	0.547	2.22839076334197e-11	3	RRS1-AS1
1943	1.59233239101759e-12	-0.292519376495238	0.089	0.512	2.46441514447977e-11	3	NDUFB8
1944	1.68647801145688e-12	-0.343067858837516	0.144	0.596	2.58328642155357e-11	3	TTC21A
1945	1.87390502629674e-12	-0.306920635348361	0.056	0.506	2.83055654105559e-11	3	ZNF787
1946	1.99507430621812e-12	-0.359869745181037	0.111	0.545	2.97234570453244e-11	3	RGS19
1947	2.01633406603427e-12	-0.357854848038469	0.111	0.545	3.00086058923408e-11	3	OPRL1
1948	2.06752921847612e-12	-0.412883817024034	0.056	0.504	3.06737681275699e-11	3	PDS5B
1949	2.11016210071425e-12	-0.30573660824526	0.056	0.484	3.11918321592262e-11	3	TK2
1950	2.17185878736493e-12	-0.367864777567278	0.056	0.502	3.19868921404469e-11	3	TUBG1
1951	2.17185878736493e-12	-0.368199981750507	0.056	0.502	3.19868921404469e-11	3	RETREG3
1952	2.26686738244522e-12	-0.285146133451463	0.056	0.504	3.29913701773146e-11	3	LINC01137
1953	2.29794719706954e-12	-0.302703231095049	0.1	0.537	3.34063033414311e-11	3	PLEKHF1
1954	2.43821562228584e-12	-0.259396147192335	0.067	0.524	3.52315311996147e-11	3	SDCBP2
1955	2.55429639563972e-12	-0.300016591933572	0.456	0.957	3.67587534679073e-11	3	MKNK2
1956	2.8012235212322e-12	-0.270525193898629	0.056	0.5	3.97266392115353e-11	3	FOCAD-AS1
1957	2.8012235212322e-12	-0.273907982744435	0.056	0.5	3.97266392115353e-11	3	FOCAD
1958	2.80247437819943e-12	-0.428784901250402	0.033	0.443	3.97266392115353e-11	3	PHLDB1
1959	2.92469818520911e-12	-0.288226356130262	0.078	0.543	4.13120915811948e-11	3	DCAF4
1960	2.93824725108078e-12	-0.288202812875617	0.1	0.527	4.14673262797786e-11	3	GALE
1961	2.9885812754774e-12	-0.312060718640683	0.078	0.496	4.20354002881689e-11	3	TBCD
1962	3.10221683226926e-12	-0.481964736668778	0.044	0.476	4.34295014199041e-11	3	FRG1-DT
1963	3.10221683226926e-12	-0.483678188872415	0.044	0.476	4.34295014199041e-11	3	FRG1
1964	3.17638808409108e-12	-0.275039897594443	0.133	0.582	4.44019839488227e-11	3	SEMA4D
1965	3.29756563494322e-12	-0.417108887109517	0.022	0.431	4.57345372015374e-11	3	FBXO30
1966	3.76922955763047e-12	-0.347700980210129	0.022	0.429	5.13453229489152e-11	3	RPL22
1967	3.80808921476626e-12	-0.290688520284292	0.067	0.478	5.18247987511483e-11	3	UBA1
1968	3.94651366001244e-12	-0.38473838412519	0.089	0.506	5.33664851253918e-11	3	NBPF3
1969	3.96741197426078e-12	-0.353917122542421	0.111	0.539	5.36064585944629e-11	3	SYT7
1970	3.96973857602065e-12	-0.45113289038668	0.044	0.441	5.36123043279659e-11	3	EIF3L
1971	3.99724918848281e-12	-0.374006862880737	0.078	0.537	5.38297491809624e-11	3	ZXDC
1972	4.01406159247373e-12	-0.413827715950232	0.044	0.441	5.39022967258795e-11	3	MIR659
1973	4.21555163896531e-12	-0.281320621496188	0.089	0.524	5.61023132318717e-11	3	WIZ
1974	4.22270972972876e-12	-0.385434388716414	0.033	0.451	5.61711674433422e-11	3	PYM1
1975	4.4824659428066e-12	-0.271701312298398	0.078	0.516	5.91361337091867e-11	3	MANBAL
1976	4.61850872917318e-12	-0.274564409600532	0.111	0.531	6.06101653206793e-11	3	EFHC1
1977	4.64788160769626e-12	-0.261709864267186	0.078	0.459	6.07907987784283e-11	3	MIR548AA2
1978	4.64788160769626e-12	-0.262646141135296	0.078	0.459	6.07907987784283e-11	3	MIR548D2
1979	4.99712657238253e-12	-0.319659676404034	0.1	0.539	6.47385180249118e-11	3	IL4I1
1980	5.32745903505141e-12	-0.422957337177979	0.067	0.463	6.80378961063223e-11	3	VAV2
1981	5.3504536709346e-12	-0.287908465874062	0.067	0.482	6.82846222106158e-11	3	NAPSA
1982	5.41331513560912e-12	-0.285350195745937	0.056	0.463	6.89314941716992e-11	3	HYPK
1983	5.41331513560912e-12	-0.331514246171325	0.056	0.463	6.89314941716992e-11	3	SERINC4
1984	5.43615603433127e-12	-0.265309947960015	0.1	0.508	6.90980102666435e-11	3	NUDT14
1985	5.47943340700677e-12	-0.287431187421536	0.067	0.514	6.95856085473937e-11	3	MAT2B
1986	5.63916652385233e-12	-0.309258007197796	0.044	0.469	7.13580182345498e-11	3	NSD2
1987	5.66375739167515e-12	-0.310918956126924	0.089	0.541	7.16051721688917e-11	3	YIPF5
1988	5.83146064467104e-12	-0.318479266160974	0.222	0.716	7.34956173057449e-11	3	PPP1R1B
1989	5.989561702961e-12	-0.328670602543311	0.044	0.457	7.48549770974469e-11	3	DAP3
1990	5.989561702961e-12	-0.334154067037609	0.044	0.457	7.48549770974469e-11	3	YY1AP1
1991	6.06047193081886e-12	-0.310280068499213	0.089	0.541	7.56076592973511e-11	3	KCTD16
1992	6.40223410505205e-12	-0.325333198860727	0.133	0.58	7.92302333143215e-11	3	RGS3
1993	6.48743529656021e-12	-0.279942610591138	0.067	0.514	8.01220902878402e-11	3	SCAI
1994	6.5100388949688e-12	-0.264063952818491	0.089	0.494	8.03661888355351e-11	3	UBASH3B
1995	6.64294104628503e-12	-0.30858389884629	0.078	0.49	8.1686243352385e-11	3	MAML2
1996	7.25518276173551e-12	-0.387369657031152	0.089	0.498	8.8446364529047e-11	3	MED4
1997	8.14276201612675e-12	-0.258857025654506	0.089	0.557	9.72561875065401e-11	3	TCP1
1998	8.14276201612675e-12	-0.260354756389345	0.089	0.557	9.72561875065401e-11	3	MRPL18
1999	8.30405257697882e-12	-0.35345907193826	0.078	0.488	9.86001746210316e-11	3	MCM3AP-AS1
2000	8.30405257697882e-12	-0.355033951764398	0.078	0.488	9.86001746210316e-11	3	LSS
2001	8.72968147108465e-12	-0.29675386151176	0.078	0.506	1.03091139255103e-10	3	TMEM14B
2002	8.74794523955483e-12	-0.287675247052178	0.078	0.518	1.03122028546723e-10	3	MAN1C1
2003	9.81158152658603e-12	-0.292269051298693	0.089	0.516	1.14133358360685e-10	3	FAM20B
2004	9.8554569110567e-12	-0.253228536600858	0.167	0.669	1.14522926082548e-10	3	GMEB2
2005	1.08843468494253e-11	-0.250971482238093	0.111	0.535	1.23985193668685e-10	3	SPATA2
2006	1.09825024914039e-11	-0.250064084289776	0.167	0.669	1.24902249105733e-10	3	MHENCR
2007	1.13675001680838e-11	-0.350512331304014	0.144	0.545	1.28490137481337e-10	3	UBXN6
2008	1.19840551485497e-11	-0.267724013916861	0.078	0.527	1.34349563996038e-10	3	CRELD1
2009	1.22398963608621e-11	0.335216127233613	0.311	0.888	1.3673036554338e-10	3	HDAC4-AS1
2010	1.24349351705411e-11	-0.371501405563156	0.044	0.441	1.38357938275386e-10	3	MYDGF
2011	1.26949455570978e-11	-0.257806389858707	0.1	0.557	1.40703141693331e-10	3	SNHG15
2012	1.27879774852181e-11	-0.259943938931316	0.056	0.484	1.41402061982058e-10	3	RNF13
2013	1.27993791372425e-11	-0.262610085500259	0.067	0.484	1.41472872017932e-10	3	DNAJC7
2014	1.28217966914682e-11	-0.276964488453399	0.067	0.482	1.41655521878054e-10	3	SNX9
2015	1.31627419468144e-11	-0.270322153384779	0.078	0.476	1.44589563031054e-10	3	TAF1A-AS1
2016	1.35180461729329e-11	-0.446161981285301	0.089	0.545	1.47857547533698e-10	3	ST8SIA4
2017	1.36100954784284e-11	-0.353529332087489	0.089	0.543	1.48634634532358e-10	3	ACSS2
2018	1.39163335378133e-11	-0.262474504953754	0.067	0.502	1.51628042130439e-10	3	FAM111A
2019	1.3991320477151e-11	-0.365084968207797	0.033	0.435	1.52068058710908e-10	3	CRNKL1
2020	1.3991320477151e-11	-0.365640133806018	0.033	0.435	1.52068058710908e-10	3	CFAP61
2021	1.40089878433145e-11	-0.297641463299003	0.078	0.524	1.52169001872872e-10	3	ZC3H7A
2022	1.46026010544429e-11	-0.277079825918684	0.1	0.565	1.57889926679953e-10	3	TUBA4A
2023	1.48651289471465e-11	-0.281086138653356	0.089	0.547	1.60544526938908e-10	3	COX7A2L
2024	1.51225222819726e-11	-0.362627799142652	0.056	0.482	1.62827401382958e-10	3	CLYBL
2025	1.55400322696183e-11	-0.267536988011933	0.067	0.492	1.66247805538959e-10	3	MAN1A1
2026	1.65685687456044e-11	-0.264551444221538	0.1	0.565	1.75855446374887e-10	3	TUBA4B
2027	1.6610466112024e-11	-0.367457887340251	0.067	0.5	1.76234057058869e-10	3	TBC1D23
2028	1.67773642382394e-11	-0.262914705376719	0.1	0.567	1.77869953173193e-10	3	ELMOD2
2029	1.70055895000254e-11	-0.267713761307766	0.078	0.5	1.80021399393126e-10	3	CEP97
2030	1.75636343677747e-11	-0.298448996637874	0.1	0.557	1.85029325660066e-10	3	ASB2
2031	1.78648946128754e-11	-0.391037293863385	0.067	0.5	1.87505217577554e-10	3	PBX3
2032	1.78648946128754e-11	-0.397881535940966	0.067	0.5	1.87505217577554e-10	3	LOC51145
2033	1.81501782579243e-11	-0.260377550825527	0.122	0.588	1.90076617072536e-10	3	RPPH1
2034	1.82809838883883e-11	-0.316692689861047	0.044	0.457	1.91163579951462e-10	3	PLGRKT
2035	1.93112326677985e-11	-0.258378745574545	0.089	0.498	2.00235554259111e-10	3	ZNF843
2036	1.95253360984808e-11	-0.332608263229595	0.044	0.455	2.02159359524395e-10	3	FAM110A
2037	1.97156268729528e-11	-0.314339066255773	0.078	0.51	2.03503873278386e-10	3	LOC101930085
2038	2.02514869825092e-11	-0.26786027113905	0.078	0.492	2.07853097176899e-10	3	IPO4
2039	2.03405773994333e-11	-0.292792491155631	0.044	0.449	2.08691817486683e-10	3	RCAN3
2040	2.03505916951517e-11	-0.30585243634915	0.056	0.478	2.08718912722703e-10	3	MPP5
2041	2.14467538578852e-11	-0.318565946212453	0.056	0.478	2.18065108281306e-10	3	LOC105374952
2042	2.16487357073954e-11	-0.277192332234839	0.1	0.531	2.19881866404464e-10	3	HIGD1A
2043	2.17267801243679e-11	-0.261345974965933	0.1	0.516	2.20516301534773e-10	3	TMEM109
2044	2.27740713886629e-11	-0.355020445712382	0.022	0.408	2.29802615483858e-10	3	TCP11L1
2045	2.27863584895774e-11	-0.269698507455949	0.089	0.531	2.29802615483858e-10	3	C21orf91
2046	2.30839917421077e-11	-0.277786308938691	0.089	0.504	2.32044941137728e-10	3	COX4I1
2047	2.36412447970175e-11	0.254709678037289	0.167	0.665	2.36931000471704e-10	3	MCEE
2048	2.37560200145709e-11	0.255675502362202	0.167	0.665	2.37537552200685e-10	3	MPHOSPH10
2049	2.37731306180662e-11	0.310428988550844	0.378	0.818	2.37622178109322e-10	3	NAXE
2050	2.41584186178608e-11	-0.330189026863058	0.033	0.431	2.40793083033727e-10	3	PSMD2
2051	2.54071777606829e-11	-0.308462627202747	0.133	0.549	2.51205372291879e-10	3	FUOM
2052	2.62731911937477e-11	-0.274745121016532	0.078	0.518	2.58324148357561e-10	3	SMIM20
2053	2.65511822915221e-11	-0.317131590811305	0.044	0.449	2.60695219259839e-10	3	PPIL4
2054	2.73279280294272e-11	-0.430174910428893	0.033	0.429	2.6711728547272e-10	3	ARSK
2055	2.73279280294272e-11	-0.431803731604561	0.033	0.429	2.6711728547272e-10	3	TTC37
2056	2.80091444334161e-11	-0.254914890751377	0.122	0.584	2.73201012767247e-10	3	KAZALD1
2057	2.84249072714731e-11	-0.271897634515334	0.056	0.461	2.76724938311429e-10	3	CPSF6
2058	2.85958553423019e-11	-0.293330574398847	0.089	0.492	2.77846855423171e-10	3	FBXW2
2059	2.85958553423019e-11	-0.293921817509505	0.089	0.492	2.77846855423171e-10	3	B3GNT10
2060	2.86161998482621e-11	-0.31373267187982	0.111	0.529	2.7788637019031e-10	3	ANKRD44-AS1
2061	2.87075575499294e-11	-0.342032694914094	0.133	0.539	2.78677925777041e-10	3	PPCDC
2062	3.08235886506922e-11	-0.264211143702155	0.067	0.463	2.95570231685347e-10	3	PTP4A3
2063	3.15338188975165e-11	0.279557810580965	0.3	0.79	3.01971519462788e-10	3	TFE3
2064	3.20894863259567e-11	-0.384001177967888	0.078	0.514	3.06359895254251e-10	3	TTC13
2065	3.20894863259567e-11	-0.384411209810354	0.078	0.514	3.06359895254251e-10	3	ARV1
2066	3.30296436704122e-11	-0.275546816874823	0.078	0.494	3.14275671723818e-10	3	LLGL1
2067	3.56631372848556e-11	-0.327409849520659	0.067	0.494	3.34498484798677e-10	3	FAM227B
2068	3.56631372848556e-11	-0.32763339313835	0.067	0.494	3.34498484798677e-10	3	DTWD1
2069	3.59171683180466e-11	-0.306416093255736	0.122	0.514	3.36435236128043e-10	3	MTIF2
2070	3.65646431766502e-11	-0.337764836237804	0.044	0.441	3.42078134248251e-10	3	TMEM128
2071	3.79926122225435e-11	-0.279960076842876	0.067	0.463	3.53187807613642e-10	3	ZNF623
2072	3.83109983946532e-11	-0.265624915828076	0.122	0.602	3.55913827225943e-10	3	USP32
2073	3.93277607704148e-11	-0.365674339586188	0.044	0.447	3.6368863904872e-10	3	CFAP410
2074	4.11733055715686e-11	-0.350007965170022	0.078	0.508	3.78406740524154e-10	3	MAPKAPK3
2075	4.32765946271408e-11	-0.379114217824451	0.056	0.465	3.95553943852268e-10	3	MED13
2076	4.39238758761959e-11	-0.258883999824971	0.067	0.469	3.9992060290366e-10	3	SUGP2
2077	4.74896969401656e-11	-0.36005537522934	0.022	0.384	4.28664174516986e-10	3	TPD52
2078	5.14199181796951e-11	-0.332688332689503	0.056	0.439	4.59306918243177e-10	3	FLNB
2079	5.46172897578742e-11	-0.258467549957674	0.078	0.488	4.82990197180926e-10	3	NFATC1
2080	5.69960145743344e-11	-0.250246747326219	0.033	0.42	5.00740591109772e-10	3	CPB2-AS1
2081	5.69960145743344e-11	-0.251428132724937	0.033	0.42	5.00740591109772e-10	3	ZC3H13
2082	5.72700863683586e-11	0.337479892849874	0.333	0.812	5.0235258839867e-10	3	ACVR1B
2083	5.80890827598263e-11	-0.280723063059123	0.033	0.41	5.07978889614582e-10	3	OGFRP1
2084	5.96743485492846e-11	-0.254768382537157	0.122	0.533	5.20394881202896e-10	3	KIF21B
2085	6.46361477740197e-11	-0.269074838976495	0.044	0.437	5.57651763193897e-10	3	SLC2A9
2086	6.72172939345735e-11	-0.287507476019408	0.089	0.504	5.77106442040028e-10	3	CNDP2
2087	6.79478141198817e-11	0.259016155537674	0.322	0.847	5.81843667898764e-10	3	SLC29A2
2088	6.84799089509405e-11	-0.309648399972658	0.044	0.439	5.85460822311771e-10	3	ADIPOR1
2089	6.99315760297077e-11	-0.385546262291979	0.044	0.437	5.96250940564137e-10	3	MCUB
2090	7.02833947988601e-11	-0.357301286593424	0.033	0.416	5.98846904593422e-10	3	PXMP4
2091	7.04785941002736e-11	-0.348894821240061	0.1	0.494	5.99830896932185e-10	3	MRPS21
2092	7.76565945988534e-11	-0.426182164786501	0.044	0.437	6.51133063776583e-10	3	JAK2
2093	7.94320865332185e-11	-0.259937253176567	0.067	0.453	6.63857122378452e-10	3	LY9
2094	7.97746394394415e-11	-0.300074639898132	0.044	0.416	6.65737240156919e-10	3	SETMAR
2095	8.00444751689014e-11	-0.325391147817185	0.056	0.461	6.67595450384824e-10	3	KIFC2
2096	8.00444751689014e-11	-0.329880493227996	0.056	0.461	6.67595450384824e-10	3	CYHR1
2097	8.30983529133801e-11	-0.320090757310083	0.044	0.439	6.89611573121973e-10	3	VPS36
2098	8.35407818706137e-11	-0.309586810713229	0.1	0.537	6.92587799813521e-10	3	ARHGEF1
2099	8.37285080322662e-11	-0.285201429953834	0.189	0.62	6.93418044724798e-10	3	LOC105370705
2100	8.70337700540122e-11	-0.348910085226481	0.089	0.529	7.18688719054529e-10	3	MIR7706
2101	8.85769275678781e-11	-0.378686049496543	0.067	0.422	7.2930398157764e-10	3	GPR3
2102	9.0494801024082e-11	-0.272662794833984	0.056	0.439	7.42503284808316e-10	3	ROMO1
2103	9.08272049942017e-11	0.342929436207837	0.233	0.745	7.44406294904099e-10	3	BICDL1
2104	9.1441004445156e-11	-0.250953555354303	0.056	0.439	7.489642687584e-10	3	MCRIP1
2105	9.54411576373297e-11	0.345470404000719	0.378	0.859	7.77677858582591e-10	3	TRIR
2106	9.70122464904426e-11	-0.294907481046831	0.056	0.459	7.87907038105254e-10	3	PEG10
2107	9.70264537292116e-11	0.266788066760155	0.1	0.527	7.87907038105254e-10	3	PIK3CD-AS2
2108	9.73964364441415e-11	-0.262081412230565	0.078	0.463	7.90198029929583e-10	3	IKZF1
2109	9.77092333164541e-11	-0.317407021672537	0.022	0.378	7.92054773049503e-10	3	CHAF1B
2110	1.02638647922083e-10	-0.257833126144919	0.056	0.459	8.272756852877e-10	3	LOC100289561
2111	1.08437177600746e-10	-0.334550260830451	0.044	0.435	8.68080086635834e-10	3	ZCCHC3
2112	1.11533301090323e-10	-0.481889510335868	0.022	0.388	8.87594364341794e-10	3	UTP23
2113	1.14729596607773e-10	-0.252324736754691	0.067	0.449	9.09455687250818e-10	3	TMEM214
2114	1.15404343090148e-10	-0.342214180790568	0.044	0.433	9.14543880137965e-10	3	KIAA1191
2115	1.16539806261788e-10	-0.308783957707757	0.067	0.467	9.22509031278641e-10	3	RAD51
2116	1.16539806261788e-10	-0.309710485878071	0.067	0.467	9.22509031278641e-10	3	RAD51-AS1
2117	1.16692599433486e-10	-0.250224073030203	0.067	0.471	9.23460277373129e-10	3	RILPL2
2118	1.16909587816898e-10	-0.372849373214159	0.133	0.569	9.24660436527784e-10	3	AP2S1
2119	1.17107275015876e-10	-0.288161423190874	0.056	0.455	9.25965260858774e-10	3	CCDC30
2120	1.20931505836524e-10	-0.402458889539141	0.044	0.433	9.51684218992072e-10	3	WDCP
2121	1.22234812671597e-10	-0.263082903613315	0.189	0.594	9.59273868116138e-10	3	PPDPF
2122	1.24134959541674e-10	-0.26681107789329	0.033	0.4	9.72029958436003e-10	3	RNF214
2123	1.24134959541674e-10	-0.268950724673635	0.033	0.4	9.72029958436003e-10	3	PCSK7
2124	1.29443394111312e-10	-0.360637958501145	0.044	0.408	1.00746608663979e-09	3	CIAO3
2125	1.30357780826669e-10	-0.390929684318975	0.022	0.378	1.01124628716375e-09	3	LAS1L
2126	1.3512886925561e-10	-0.477114636499026	0.011	0.363	1.04396640338934e-09	3	MRPS16
2127	1.38458322566392e-10	-0.336863664012147	0.156	0.545	1.06735831614566e-09	3	SNAI1
2128	1.39117909925347e-10	-0.303139834804219	0.078	0.476	1.07127602727334e-09	3	TTLL12
2129	1.47545202424523e-10	-0.374848115891469	0.067	0.437	1.12788605050796e-09	3	MCFD2
2130	1.47614988668558e-10	-0.313789063190204	0.056	0.453	1.12811487155531e-09	3	SAT1
2131	1.55548301577705e-10	-0.363109611969171	0.033	0.388	1.18140750543604e-09	3	STAMBP
2132	1.56900382055577e-10	-0.268448473355982	0.189	0.708	1.18944271956272e-09	3	KCNIP2-AS1
2133	1.61154210319555e-10	-0.259513413031184	0.1	0.488	1.21644975036765e-09	3	CIART
